*** Warning! With -c set to 15 or higher, some gene trees may take a very long time to reconcile!

#
# =========================================================================
# Welcome to GRAMPA -- Gene tree reconciliations with MUL-trees.
# Version 1.3.1 released on April 30, 2021
# GRAMPA was developed by Gregg Thomas, S. Hussain Ather, and Matthew Hahn
# Citation:      https://doi.org/10.1093/sysbio/syx044
# Website:       https://gwct.github.io/grampa/
# Report issues: https://github.com/gwct/grampa
#
# The date and time at the start is: 10.21.2022 | 18:15:28
# The program was called as: /n/home07/gthomas/projects/grampa/grampa.py -s /n/holylfs05/LABS/informatics/Users/gthomas/spiders/tree/cds-iqtree/astral-pro-tree/chelicerate-19spec-astral-pro-rooted.tre -g /n/holylfs05/LABS/informatics/Users/gthomas/spiders/tree/cds-iqtree/astral-pro-tree/loci-rearrange-100-rooted.treefile -o /n/holylfs05/LABS/informatics/Users/gthomas/spiders/grampa/cds-apro-r100-full-c15 -c 15 -p 30
#
# 10.21.2022 | 18:15:28 INFO: Number of processes:...................................30
# 10.21.2022 | 18:15:28 --> Step 1: Reading species tree
# 10.21.2022 | 18:15:28 --> STEP 2 06.15.28: Parsing hybrid clades
# 10.21.2022 | 18:15:28 --> STEP 3 06.15.28: Counting MUL-trees
# 10.21.2022 | 18:15:28 --> STEP 4 06.15.28: Reading gene tree(s)
# 10.21.2022 | 18:15:29 INFO: The input species tree with internal nodes labeled.....((DMELA,BMORI)<1>,(((HLONG,ISCAP)<2>,(MOCCI,VDEST)<3>)<4>,(((TGIGA,CROTU)<5>,LPOLY)<6>,((TURTI,SSCAB)<7>,(CSCUL,(LRECL,(SMIMO,((PTEPI,LHESP)<8>,((NCLAV,TANTI)<9>,ABRUE)<10>)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>
# 10.21.2022 | 18:15:29 INFO: Input species tree is..................................Singly-labeled
# 10.21.2022 | 18:15:29 INFO: No H1 node defined.....................................Searching all possible H1 nodes.
# 10.21.2022 | 18:15:29 INFO: No H2 node defined.....................................Searching all possible H2 nodes.
# 10.21.2022 | 18:15:29 INFO: Using gene trees in file.............................../n/holylfs05/LABS/informatics/Users/gthomas/spiders/tree/cds-iqtree/astral-pro-tree/loci-rearrange-100-rooted.treefile
# 10.21.2022 | 18:15:29 INFO: Total gene trees.......................................6359
# 10.21.2022 | 18:15:29 INFO: Main results and logs will be written to file........../n/holylfs05/LABS/informatics/Users/gthomas/spiders/grampa/cds-apro-r100-full-c15/grampa_out.txt
# 10.21.2022 | 18:15:29 INFO: The number of groups for each tree will be calculated../n/holylfs05/LABS/informatics/Users/gthomas/spiders/grampa/cds-apro-r100-full-c15/grampa_checknums.txt
# 10.21.2022 | 18:15:29 INFO: Filtered trees will be saved (if necessary)............/n/holylfs05/LABS/informatics/Users/gthomas/spiders/grampa/cds-apro-r100-full-c15/grampa_trees_filtered.txt
# 10.21.2022 | 18:15:29 INFO: Filtering gene trees with # of polyploid groups over...15
# 10.21.2022 | 18:15:29 INFO: Detailed results will be written to file.............../n/holylfs05/LABS/informatics/Users/gthomas/spiders/grampa/cds-apro-r100-full-c15/grampa_det.txt
# 10.21.2022 | 18:15:29 INFO: Detailed output will contain...........................Reconciliation scores only
# 10.21.2022 | 18:15:29 --> STEP 5 06.15.29: Building 1187 MUL-tree(s)
# 10.21.2022 | 18:15:30 --> STEP 6 06.15.30: Checking gene tree groupings
# 10.21.2022 | 18:21:50 INFO: Filtered gene trees:...................................7
# 10.21.2022 | 18:21:50 INFO: Final gene tree count for reconciliations:.............6352
# STEP 7 06.21.50: Writing filtered gene trees to file.
# ----------------------------------------
# 10.21.2022 | 18:21:50 --> STEP 8 06.21.50: Beginning reconciliations.
# 10.21.2022 | 18:39:18 --> STEP 9 06.39.18: Getting maps for lowest scoring tree
# 10.21.2022 | 18:39:22 --> STEP 10 06.39.22: Writing output
# GT/MT combo	# dups	# losses	Total score
# 10.21.2022 | 19:30:42 --> Reconciling to MUL-tree # 288 / 1181
# 10.21.2022 | 19:31:15 --> Reconciling to MUL-tree # 312 / 1181
# 10.21.2022 | 19:31:21 --> Reconciling to MUL-tree # 321 / 1181
# 10.21.2022 | 19:31:28 --> Reconciling to MUL-tree # 334 / 1181
# 10.21.2022 | 19:31:51 --> Reconciling to MUL-tree # 364 / 1181
# 10.21.2022 | 19:32:14 --> Reconciling to MUL-tree # 430 / 1181
# 10.21.2022 | 19:32:29 --> Reconciling to MUL-tree # 459 / 1181
# 10.21.2022 | 19:32:38 --> Reconciling to MUL-tree # 486 / 1181
# 10.21.2022 | 19:32:44 --> Reconciling to MUL-tree # 509 / 1181
# 10.21.2022 | 19:32:51 --> Reconciling to MUL-tree # 539 / 1181
# 10.21.2022 | 19:32:57 --> Reconciling to MUL-tree # 565 / 1181
# 10.21.2022 | 19:33:24 --> Reconciling to MUL-tree # 595 / 1181
# 10.21.2022 | 19:33:31 --> Reconciling to MUL-tree # 611 / 1181
# 10.21.2022 | 19:33:38 --> Reconciling to MUL-tree # 627 / 1181
# 10.21.2022 | 19:33:44 --> Reconciling to MUL-tree # 643 / 1181
# 10.21.2022 | 19:34:16 --> Reconciling to MUL-tree # 669 / 1181
# 10.21.2022 | 19:34:23 --> Reconciling to MUL-tree # 679 / 1181
# 10.21.2022 | 19:34:30 --> Reconciling to MUL-tree # 694 / 1181
# 10.21.2022 | 19:34:36 --> Reconciling to MUL-tree # 712 / 1181
# 10.21.2022 | 19:34:49 --> Reconciling to MUL-tree # 738 / 1181
# 10.21.2022 | 19:35:01 --> Reconciling to MUL-tree # 773 / 1181
# 10.21.2022 | 19:35:47 --> Reconciling to MUL-tree # 849 / 1181
# 10.21.2022 | 19:36:46 --> Reconciling to MUL-tree # 879 / 1181
# 10.21.2022 | 19:37:11 --> Reconciling to MUL-tree # 903 / 1181
# 10.21.2022 | 19:37:21 --> Reconciling to MUL-tree # 925 / 1181
# 10.21.2022 | 19:37:28 --> Reconciling to MUL-tree # 950 / 1181
# 10.21.2022 | 19:37:35 --> Reconciling to MUL-tree # 978 / 1181
# 10.21.2022 | 19:37:41 --> Reconciling to MUL-tree # 1005 / 1181
# 10.21.2022 | 19:37:47 --> Reconciling to MUL-tree # 1017 / 1181
# 10.21.2022 | 19:37:58 --> Reconciling to MUL-tree # 1041 / 1181
# 10.21.2022 | 19:38:04 --> Reconciling to MUL-tree # 1058 / 1181
# 10.21.2022 | 19:38:09 --> Reconciling to MUL-tree # 1073 / 1181
# 10.21.2022 | 19:38:20 --> Reconciling to MUL-tree # 1097 / 1181
# 10.21.2022 | 19:38:30 --> Reconciling to MUL-tree # 1124 / 1181
# 10.21.2022 | 19:45:37 --> Reconciling to MUL-tree # 1181 / 1181
# 10.21.2022 | 19:22:01 --> Collapsing groups for MUL-tree # 8 / 1181
# 10.21.2022 | 19:22:08 --> Collapsing groups for MUL-tree # 38 / 1181
# 10.21.2022 | 19:22:14 --> Collapsing groups for MUL-tree # 66 / 1181
# 10.21.2022 | 19:22:21 --> Collapsing groups for MUL-tree # 96 / 1181
# 10.21.2022 | 19:22:28 --> Collapsing groups for MUL-tree # 126 / 1181
# 10.21.2022 | 19:22:35 --> Collapsing groups for MUL-tree # 156 / 1181
# 10.21.2022 | 19:22:42 --> Collapsing groups for MUL-tree # 186 / 1181
# 10.21.2022 | 19:22:50 --> Collapsing groups for MUL-tree # 215 / 1181
# 10.21.2022 | 19:22:58 --> Collapsing groups for MUL-tree # 247 / 1181
# 10.21.2022 | 19:23:05 --> Collapsing groups for MUL-tree # 277 / 1181
# 10.21.2022 | 19:23:12 --> Collapsing groups for MUL-tree # 307 / 1181
# 10.21.2022 | 19:23:19 --> Collapsing groups for MUL-tree # 337 / 1181
# 10.21.2022 | 19:23:26 --> Collapsing groups for MUL-tree # 367 / 1181
# 10.21.2022 | 19:23:33 --> Collapsing groups for MUL-tree # 396 / 1181
# 10.21.2022 | 19:23:41 --> Collapsing groups for MUL-tree # 427 / 1181
# 10.21.2022 | 19:23:48 --> Collapsing groups for MUL-tree # 457 / 1181
# 10.21.2022 | 19:23:55 --> Collapsing groups for MUL-tree # 487 / 1181
# 10.21.2022 | 19:24:02 --> Collapsing groups for MUL-tree # 517 / 1181
# 10.21.2022 | 19:24:09 --> Collapsing groups for MUL-tree # 545 / 1181
# 10.21.2022 | 19:24:16 --> Collapsing groups for MUL-tree # 574 / 1181
# 10.21.2022 | 19:24:23 --> Collapsing groups for MUL-tree # 604 / 1181
# 10.21.2022 | 19:24:30 --> Collapsing groups for MUL-tree # 634 / 1181
# 10.21.2022 | 19:24:37 --> Collapsing groups for MUL-tree # 664 / 1181
# 10.21.2022 | 19:24:45 --> Collapsing groups for MUL-tree # 695 / 1181
# 10.21.2022 | 19:24:52 --> Collapsing groups for MUL-tree # 725 / 1181
# 10.21.2022 | 19:25:00 --> Collapsing groups for MUL-tree # 755 / 1181
# 10.21.2022 | 19:25:09 --> Collapsing groups for MUL-tree # 785 / 1181
# 10.21.2022 | 19:25:16 --> Collapsing groups for MUL-tree # 815 / 1181
# 10.21.2022 | 19:25:26 --> Collapsing groups for MUL-tree # 846 / 1181
# 10.21.2022 | 19:25:38 --> Collapsing groups for MUL-tree # 878 / 1181
# 10.21.2022 | 19:25:50 --> Collapsing groups for MUL-tree # 908 / 1181
# 10.21.2022 | 19:26:04 --> Collapsing groups for MUL-tree # 950 / 1181
# 10.21.2022 | 19:26:13 --> Collapsing groups for MUL-tree # 981 / 1181
# 10.21.2022 | 19:26:23 --> Collapsing groups for MUL-tree # 1011 / 1181
# 10.21.2022 | 19:26:32 --> Collapsing groups for MUL-tree # 1041 / 1181
# 10.21.2022 | 19:26:40 --> Collapsing groups for MUL-tree # 1056 / 1181
# 10.21.2022 | 19:26:48 --> Collapsing groups for MUL-tree # 1088 / 1181
# 10.21.2022 | 19:26:55 --> Collapsing groups for MUL-tree # 1107 / 1181
# 10.21.2022 | 19:27:06 --> Collapsing groups for MUL-tree # 1137 / 1181
# 10.21.2022 | 19:27:14 --> Collapsing groups for MUL-tree # 1165 / 1181
# 10.21.2022 | 19:28:20 --> Reconciling to MUL-tree # 8 / 1181
# 10.21.2022 | 19:28:26 --> Reconciling to MUL-tree # 37 / 1181
# 10.21.2022 | 19:28:33 --> Reconciling to MUL-tree # 67 / 1181
# 10.21.2022 | 19:28:48 --> Reconciling to MUL-tree # 96 / 1181
# 10.21.2022 | 19:28:54 --> Reconciling to MUL-tree # 115 / 1181
# 10.21.2022 | 19:30:27 --> Reconciling to MUL-tree # 284 / 1181
# 10.21.2022 | 19:30:59 --> Reconciling to MUL-tree # 295 / 1181
# 10.21.2022 | 19:31:34 --> Reconciling to MUL-tree # 356 / 1181
# 10.21.2022 | 19:31:58 --> Reconciling to MUL-tree # 386 / 1181
# 10.21.2022 | 19:32:05 --> Reconciling to MUL-tree # 406 / 1181
# 10.21.2022 | 19:32:11 --> Reconciling to MUL-tree # 428 / 1181
# 10.21.2022 | 19:32:26 --> Reconciling to MUL-tree # 456 / 1181
# 10.21.2022 | 19:32:36 --> Reconciling to MUL-tree # 483 / 1181
# 10.21.2022 | 19:32:42 --> Reconciling to MUL-tree # 499 / 1181
# 10.21.2022 | 19:32:48 --> Reconciling to MUL-tree # 527 / 1181
# 10.21.2022 | 19:32:54 --> Reconciling to MUL-tree # 556 / 1181
# 10.21.2022 | 19:33:22 --> Reconciling to MUL-tree # 584 / 1181
# 10.21.2022 | 19:33:49 --> Reconciling to MUL-tree # 648 / 1181
# 10.21.2022 | 19:34:21 --> Reconciling to MUL-tree # 674 / 1181
# 10.21.2022 | 19:34:28 --> Reconciling to MUL-tree # 689 / 1181
# 10.21.2022 | 19:34:34 --> Reconciling to MUL-tree # 707 / 1181
# 10.21.2022 | 19:34:46 --> Reconciling to MUL-tree # 732 / 1181
# 10.21.2022 | 19:34:58 --> Reconciling to MUL-tree # 761 / 1181
# 10.21.2022 | 19:35:07 --> Reconciling to MUL-tree # 785 / 1181
# 10.21.2022 | 19:35:13 --> Reconciling to MUL-tree # 806 / 1181
# 10.21.2022 | 19:35:20 --> Reconciling to MUL-tree # 826 / 1181
# 10.21.2022 | 19:35:43 --> Reconciling to MUL-tree # 847 / 1181
# 10.21.2022 | 19:36:38 --> Reconciling to MUL-tree # 870 / 1181
# 10.21.2022 | 19:37:05 --> Reconciling to MUL-tree # 897 / 1181
# 10.21.2022 | 19:37:15 --> Reconciling to MUL-tree # 912 / 1181
# 10.21.2022 | 19:37:22 --> Reconciling to MUL-tree # 930 / 1181
# 10.21.2022 | 19:37:29 --> Reconciling to MUL-tree # 957 / 1181
# 10.21.2022 | 19:37:36 --> Reconciling to MUL-tree # 982 / 1181
# 10.21.2022 | 19:37:51 --> Reconciling to MUL-tree # 1026 / 1181
# 10.21.2022 | 19:38:02 --> Reconciling to MUL-tree # 1051 / 1181
# 10.21.2022 | 19:38:14 --> Reconciling to MUL-tree # 1087 / 1181
# 10.21.2022 | 19:38:24 --> Reconciling to MUL-tree # 1111 / 1181
# 10.21.2022 | 19:45:28 --> Reconciling to MUL-tree # 1162 / 1181
# 10.21.2022 | 19:22:00 --> Collapsing groups for MUL-tree # 2 / 1181
# 10.21.2022 | 19:22:07 --> Collapsing groups for MUL-tree # 32 / 1181
# 10.21.2022 | 19:22:14 --> Collapsing groups for MUL-tree # 65 / 1181
# 10.21.2022 | 19:22:21 --> Collapsing groups for MUL-tree # 95 / 1181
# 10.21.2022 | 19:22:28 --> Collapsing groups for MUL-tree # 125 / 1181
# 10.21.2022 | 19:22:35 --> Collapsing groups for MUL-tree # 155 / 1181
# 10.21.2022 | 19:22:42 --> Collapsing groups for MUL-tree # 185 / 1181
# 10.21.2022 | 19:22:50 --> Collapsing groups for MUL-tree # 216 / 1181
# 10.21.2022 | 19:22:57 --> Collapsing groups for MUL-tree # 245 / 1181
# 10.21.2022 | 19:23:04 --> Collapsing groups for MUL-tree # 275 / 1181
# 10.21.2022 | 19:23:11 --> Collapsing groups for MUL-tree # 305 / 1181
# 10.21.2022 | 19:23:18 --> Collapsing groups for MUL-tree # 335 / 1181
# 10.21.2022 | 19:23:26 --> Collapsing groups for MUL-tree # 364 / 1181
# 10.21.2022 | 19:23:32 --> Collapsing groups for MUL-tree # 393 / 1181
# 10.21.2022 | 19:23:40 --> Collapsing groups for MUL-tree # 423 / 1181
# 10.21.2022 | 19:23:47 --> Collapsing groups for MUL-tree # 453 / 1181
# 10.21.2022 | 19:23:54 --> Collapsing groups for MUL-tree # 483 / 1181
# 10.21.2022 | 19:24:01 --> Collapsing groups for MUL-tree # 510 / 1181
# 10.21.2022 | 19:24:08 --> Collapsing groups for MUL-tree # 540 / 1181
# 10.21.2022 | 19:24:15 --> Collapsing groups for MUL-tree # 569 / 1181
# 10.21.2022 | 19:24:22 --> Collapsing groups for MUL-tree # 599 / 1181
# 10.21.2022 | 19:24:29 --> Collapsing groups for MUL-tree # 629 / 1181
# 10.21.2022 | 19:24:36 --> Collapsing groups for MUL-tree # 661 / 1181
# 10.21.2022 | 19:24:44 --> Collapsing groups for MUL-tree # 693 / 1181
# 10.21.2022 | 19:24:51 --> Collapsing groups for MUL-tree # 721 / 1181
# 10.21.2022 | 19:24:59 --> Collapsing groups for MUL-tree # 751 / 1181
# 10.21.2022 | 19:25:07 --> Collapsing groups for MUL-tree # 781 / 1181
# 10.21.2022 | 19:25:15 --> Collapsing groups for MUL-tree # 812 / 1181
# 10.21.2022 | 19:25:25 --> Collapsing groups for MUL-tree # 842 / 1181
# 10.21.2022 | 19:25:36 --> Collapsing groups for MUL-tree # 868 / 1181
# 10.21.2022 | 19:25:47 --> Collapsing groups for MUL-tree # 897 / 1181
# 10.21.2022 | 19:25:59 --> Collapsing groups for MUL-tree # 929 / 1181
# 10.21.2022 | 19:26:07 --> Collapsing groups for MUL-tree # 959 / 1181
# 10.21.2022 | 19:26:15 --> Collapsing groups for MUL-tree # 989 / 1181
# 10.21.2022 | 19:26:24 --> Collapsing groups for MUL-tree # 1015 / 1181
# 10.21.2022 | 19:26:41 --> Collapsing groups for MUL-tree # 1063 / 1181
# 10.21.2022 | 19:27:04 --> Collapsing groups for MUL-tree # 1129 / 1181
# 10.21.2022 | 19:27:13 --> Collapsing groups for MUL-tree # 1159 / 1181
# 10.21.2022 | 19:28:19 --> Reconciling to MUL-tree # 2 / 1181
# 10.21.2022 | 19:28:26 --> Reconciling to MUL-tree # 33 / 1181
# 10.21.2022 | 19:28:32 --> Reconciling to MUL-tree # 64 / 1181
# 10.21.2022 | 19:28:47 --> Reconciling to MUL-tree # 93 / 1181
# 10.21.2022 | 19:28:54 --> Reconciling to MUL-tree # 114 / 1181
# 10.21.2022 | 19:29:12 --> Reconciling to MUL-tree # 140 / 1181
# 10.21.2022 | 19:30:05 --> Reconciling to MUL-tree # 205 / 1181
# 10.21.2022 | 19:30:16 --> Reconciling to MUL-tree # 237 / 1181
# 10.21.2022 | 19:30:22 --> Reconciling to MUL-tree # 261 / 1181
# 10.21.2022 | 19:31:29 --> Reconciling to MUL-tree # 341 / 1181
# 10.21.2022 | 19:31:53 --> Reconciling to MUL-tree # 373 / 1181
# 10.21.2022 | 19:32:00 --> Reconciling to MUL-tree # 394 / 1181
# 10.21.2022 | 19:32:07 --> Reconciling to MUL-tree # 415 / 1181
# 10.21.2022 | 19:32:22 --> Reconciling to MUL-tree # 445 / 1181
# 10.21.2022 | 19:32:31 --> Reconciling to MUL-tree # 465 / 1181
# 10.21.2022 | 19:32:41 --> Reconciling to MUL-tree # 494 / 1181
# 10.21.2022 | 19:32:47 --> Reconciling to MUL-tree # 523 / 1181
# 10.21.2022 | 19:32:53 --> Reconciling to MUL-tree # 551 / 1181
# 10.21.2022 | 19:33:00 --> Reconciling to MUL-tree # 577 / 1181
# 10.21.2022 | 19:33:27 --> Reconciling to MUL-tree # 605 / 1181
# 10.21.2022 | 19:33:34 --> Reconciling to MUL-tree # 622 / 1181
# 10.21.2022 | 19:33:40 --> Reconciling to MUL-tree # 638 / 1181
# 10.21.2022 | 19:34:13 --> Reconciling to MUL-tree # 664 / 1181
# 10.21.2022 | 19:34:33 --> Reconciling to MUL-tree # 701 / 1181
# 10.21.2022 | 19:34:39 --> Reconciling to MUL-tree # 719 / 1181
# 10.21.2022 | 19:34:51 --> Reconciling to MUL-tree # 746 / 1181
# 10.21.2022 | 19:35:00 --> Reconciling to MUL-tree # 766 / 1181
# 10.21.2022 | 19:35:08 --> Reconciling to MUL-tree # 790 / 1181
# 10.21.2022 | 19:35:14 --> Reconciling to MUL-tree # 811 / 1181
# 10.21.2022 | 19:35:37 --> Reconciling to MUL-tree # 832 / 1181
# 10.21.2022 | 19:35:59 --> Reconciling to MUL-tree # 856 / 1181
# 10.21.2022 | 19:36:55 --> Reconciling to MUL-tree # 884 / 1181
# 10.21.2022 | 19:37:20 --> Reconciling to MUL-tree # 922 / 1181
# 10.21.2022 | 19:37:27 --> Reconciling to MUL-tree # 947 / 1181
# 10.21.2022 | 19:37:34 --> Reconciling to MUL-tree # 973 / 1181
# 10.21.2022 | 19:37:40 --> Reconciling to MUL-tree # 999 / 1181
# 10.21.2022 | 19:37:53 --> Reconciling to MUL-tree # 1036 / 1181
# 10.21.2022 | 19:38:06 --> Reconciling to MUL-tree # 1068 / 1181
# 10.21.2022 | 19:38:29 --> Reconciling to MUL-tree # 1123 / 1181
# 10.21.2022 | 19:42:53 --> Reconciling to MUL-tree # 1138 / 1181
# 10.21.2022 | 19:22:01 --> Collapsing groups for MUL-tree # 9 / 1181
# 10.21.2022 | 19:22:08 --> Collapsing groups for MUL-tree # 39 / 1181
# 10.21.2022 | 19:22:15 --> Collapsing groups for MUL-tree # 68 / 1181
# 10.21.2022 | 19:22:21 --> Collapsing groups for MUL-tree # 97 / 1181
# 10.21.2022 | 19:22:29 --> Collapsing groups for MUL-tree # 127 / 1181
# 10.21.2022 | 19:22:36 --> Collapsing groups for MUL-tree # 157 / 1181
# 10.21.2022 | 19:22:43 --> Collapsing groups for MUL-tree # 187 / 1181
# 10.21.2022 | 19:22:50 --> Collapsing groups for MUL-tree # 217 / 1181
# 10.21.2022 | 19:22:58 --> Collapsing groups for MUL-tree # 249 / 1181
# 10.21.2022 | 19:23:06 --> Collapsing groups for MUL-tree # 280 / 1181
# 10.21.2022 | 19:23:13 --> Collapsing groups for MUL-tree # 310 / 1181
# 10.21.2022 | 19:23:20 --> Collapsing groups for MUL-tree # 340 / 1181
# 10.21.2022 | 19:23:27 --> Collapsing groups for MUL-tree # 370 / 1181
# 10.21.2022 | 19:23:35 --> Collapsing groups for MUL-tree # 404 / 1181
# 10.21.2022 | 19:23:42 --> Collapsing groups for MUL-tree # 433 / 1181
# 10.21.2022 | 19:23:50 --> Collapsing groups for MUL-tree # 465 / 1181
# 10.21.2022 | 19:23:57 --> Collapsing groups for MUL-tree # 495 / 1181
# 10.21.2022 | 19:24:04 --> Collapsing groups for MUL-tree # 525 / 1181
# 10.21.2022 | 19:24:11 --> Collapsing groups for MUL-tree # 555 / 1181
# 10.21.2022 | 19:24:19 --> Collapsing groups for MUL-tree # 587 / 1181
# 10.21.2022 | 19:24:27 --> Collapsing groups for MUL-tree # 620 / 1181
# 10.21.2022 | 19:24:34 --> Collapsing groups for MUL-tree # 650 / 1181
# 10.21.2022 | 19:24:42 --> Collapsing groups for MUL-tree # 681 / 1181
# 10.21.2022 | 19:24:49 --> Collapsing groups for MUL-tree # 711 / 1181
# 10.21.2022 | 19:24:56 --> Collapsing groups for MUL-tree # 741 / 1181
# 10.21.2022 | 19:25:05 --> Collapsing groups for MUL-tree # 772 / 1181
# 10.21.2022 | 19:25:13 --> Collapsing groups for MUL-tree # 801 / 1181
# 10.21.2022 | 19:25:21 --> Collapsing groups for MUL-tree # 834 / 1181
# 10.21.2022 | 19:25:30 --> Collapsing groups for MUL-tree # 861 / 1181
# 10.21.2022 | 19:25:41 --> Collapsing groups for MUL-tree # 888 / 1181
# 10.21.2022 | 19:25:55 --> Collapsing groups for MUL-tree # 918 / 1181
# 10.21.2022 | 19:26:04 --> Collapsing groups for MUL-tree # 946 / 1181
# 10.21.2022 | 19:26:11 --> Collapsing groups for MUL-tree # 975 / 1181
# 10.21.2022 | 19:26:19 --> Collapsing groups for MUL-tree # 1007 / 1181
# 10.21.2022 | 19:26:28 --> Collapsing groups for MUL-tree # 1035 / 1181
# 10.21.2022 | 19:26:37 --> Collapsing groups for MUL-tree # 1050 / 1181
# 10.21.2022 | 19:26:46 --> Collapsing groups for MUL-tree # 1083 / 1181
# 10.21.2022 | 19:26:54 --> Collapsing groups for MUL-tree # 1102 / 1181
# 10.21.2022 | 19:27:04 --> Collapsing groups for MUL-tree # 1131 / 1181
# 10.21.2022 | 19:27:14 --> Collapsing groups for MUL-tree # 1161 / 1181
# 10.21.2022 | 19:28:19 --> Reconciling to MUL-tree # 4 / 1181
# 10.21.2022 | 19:28:25 --> Reconciling to MUL-tree # 32 / 1181
# 10.21.2022 | 19:28:32 --> Reconciling to MUL-tree # 61 / 1181
# 10.21.2022 | 19:28:46 --> Reconciling to MUL-tree # 90 / 1181
# 10.21.2022 | 19:28:53 --> Reconciling to MUL-tree # 110 / 1181
# 10.21.2022 | 19:29:00 --> Reconciling to MUL-tree # 136 / 1181
# 10.21.2022 | 19:29:51 --> Reconciling to MUL-tree # 156 / 1181
# 10.21.2022 | 19:29:56 --> Reconciling to MUL-tree # 172 / 1181
# 10.21.2022 | 19:30:02 --> Reconciling to MUL-tree # 191 / 1181
# 10.21.2022 | 19:30:13 --> Reconciling to MUL-tree # 223 / 1181
# 10.21.2022 | 19:30:20 --> Reconciling to MUL-tree # 249 / 1181
# 10.21.2022 | 19:30:25 --> Reconciling to MUL-tree # 271 / 1181
# 10.21.2022 | 19:30:59 --> Reconciling to MUL-tree # 292 / 1181
# 10.21.2022 | 19:31:34 --> Reconciling to MUL-tree # 353 / 1181
# 10.21.2022 | 19:31:57 --> Reconciling to MUL-tree # 384 / 1181
# 10.21.2022 | 19:32:04 --> Reconciling to MUL-tree # 404 / 1181
# 10.21.2022 | 19:32:11 --> Reconciling to MUL-tree # 426 / 1181
# 10.21.2022 | 19:32:26 --> Reconciling to MUL-tree # 454 / 1181
# 10.21.2022 | 19:32:35 --> Reconciling to MUL-tree # 479 / 1181
# 10.21.2022 | 19:32:46 --> Reconciling to MUL-tree # 518 / 1181
# 10.21.2022 | 19:32:52 --> Reconciling to MUL-tree # 547 / 1181
# 10.21.2022 | 19:32:59 --> Reconciling to MUL-tree # 573 / 1181
# 10.21.2022 | 19:33:26 --> Reconciling to MUL-tree # 600 / 1181
# 10.21.2022 | 19:33:32 --> Reconciling to MUL-tree # 616 / 1181
# 10.21.2022 | 19:33:39 --> Reconciling to MUL-tree # 632 / 1181
# 10.21.2022 | 19:34:12 --> Reconciling to MUL-tree # 661 / 1181
# 10.21.2022 | 19:34:33 --> Reconciling to MUL-tree # 704 / 1181
# 10.21.2022 | 19:34:45 --> Reconciling to MUL-tree # 729 / 1181
# 10.21.2022 | 19:34:57 --> Reconciling to MUL-tree # 756 / 1181
# 10.21.2022 | 19:35:05 --> Reconciling to MUL-tree # 780 / 1181
# 10.21.2022 | 19:35:12 --> Reconciling to MUL-tree # 801 / 1181
# 10.21.2022 | 19:35:18 --> Reconciling to MUL-tree # 821 / 1181
# 10.21.2022 | 19:36:18 --> Reconciling to MUL-tree # 862 / 1181
# 10.21.2022 | 19:37:15 --> Reconciling to MUL-tree # 913 / 1181
# 10.21.2022 | 19:37:22 --> Reconciling to MUL-tree # 932 / 1181
# 10.21.2022 | 19:37:30 --> Reconciling to MUL-tree # 959 / 1181
# 10.21.2022 | 19:37:36 --> Reconciling to MUL-tree # 984 / 1181
# 10.21.2022 | 19:37:51 --> Reconciling to MUL-tree # 1029 / 1181
# 10.21.2022 | 19:38:04 --> Reconciling to MUL-tree # 1057 / 1181
# 10.21.2022 | 19:38:09 --> Reconciling to MUL-tree # 1074 / 1181
# 10.21.2022 | 19:38:20 --> Reconciling to MUL-tree # 1098 / 1181
# 10.21.2022 | 19:38:31 --> Reconciling to MUL-tree # 1128 / 1181
# 10.21.2022 | 19:45:30 --> Reconciling to MUL-tree # 1163 / 1181
# 10.2# 10.21.2022 | 19:22:00 --> Collapsing groups for MUL-tree # 0 / 1181
# 10.21.2022 | 19:22:04 --> Collapsing groups for MUL-tree # 30 / 1181
# 10.21.2022 | 19:22:12 --> Collapsing groups for MUL-tree # 60 / 1181
# 10.21.2022 | 19:22:19 --> Collapsing groups for MUL-tree # 90 / 1181
# 10.21.2022 | 19:22:26 --> Collapsing groups for MUL-tree # 120 / 1181
# 10.21.2022 | 19:22:33 --> Collapsing groups for MUL-tree # 150 / 1181
# 10.21.2022 | 19:22:41 --> Collapsing groups for MUL-tree # 179 / 1181
# 10.21.2022 | 19:22:48 --> Collapsing groups for MUL-tree # 208 / 1181
# 10.21.2022 | 19:22:55 --> Collapsing groups for MUL-tree # 238 / 1181
# 10.21.2022 | 19:23:02 --> Collapsing groups for MUL-tree # 268 / 1181
# 10.21.2022 | 19:23:09 --> Collapsing groups for MUL-tree # 298 / 1181
# 10.21.2022 | 19:23:17 --> Collapsing groups for MUL-tree # 326 / 1181
# 10.21.2022 | 19:23:24 --> Collapsing groups for MUL-tree # 357 / 1181
# 10.21.2022 | 19:23:31 --> Collapsing groups for MUL-tree # 387 / 1181
# 10.21.2022 | 19:23:38 --> Collapsing groups for MUL-tree # 417 / 1181
# 10.21.2022 | 19:23:45 --> Collapsing groups for MUL-tree # 447 / 1181
# 10.21.2022 | 19:23:52 --> Collapsing groups for MUL-tree # 477 / 1181
# 10.21.2022 | 19:23:59 --> Collapsing groups for MUL-tree # 506 / 1181
# 10.21.2022 | 19:24:07 --> Collapsing groups for MUL-tree # 536 / 1181
